year,name,artists,acousticness,danceability,energy,liveness,speechiness,weight
2014,Pepperoni Playboy,['Mac DeMarco'],0.546,0.645,0.526,0.297,0.0448,0
2014,Liar mask,['Freezzy'],0.145,0.463,0.854,0.268,0.0623,0
2014,Old MacDonald Had a Farm,['Nursery Rhymes'],0.914,0.618,0.237,0.14,0.0442,0
2014,Rockabye Baby,['The Kiboomers'],0.913,0.678,0.293,0.107,0.0284,0
2014,It's The Hard-Knock Life,"['Quvenzhané Wallis', 'Zoe Margaret Colletti', 'Nicolette Pierini', 'Eden Duncan-Smith', 'Amanda Troya']",0.0452,0.736,0.841,0.03,0.0928,0
2014,Trouble,"['Iggy Azalea', 'Jennifer Hudson']",0.0948,0.96,0.699,0.0812,0.132,0
2014,Cookie Thumper!,['Die Antwoord'],0.0891,0.784,0.795,0.326,0.225,0
2014,Relax / Divide,['Hail The Sun'],0.401,0.467,0.347,0.0839,0.0346,0
2014,Mr.Mr.,"[""Girls' Generation""]",0.114,0.701,0.964,0.153,0.127,0
2014,Slacks,['St. South'],0.767,0.737,0.528,0.0782,0.0981,0
2014,I Told You So - feat. Randy Travis,"['Carrie Underwood', 'Randy Travis']",0.544,0.393,0.552,0.101,0.0283,0
2014,Smile,['Florida Georgia Line'],0.00505,0.558,0.875,0.0419,0.0323,0
2014,Bliss,['Cindy Bradley'],0.461,0.617,0.594,0.122,0.0345,0
2014,Banana Goo Pie (Bonus Track),"['Sam Lachow', 'Sky Blaow', 'Ryan Campbell', 'Jbyrd']",0.304,0.726,0.571,0.101,0.258,0
2014,The Mission / How Great Thou Art,['The Piano Guys'],0.988,0.138,0.194,0.127,0.0392,0
2014,Feeling Myself,"['Nicki Minaj', 'Beyoncé']",0.435,0.681,0.703,0.357,0.196,0
2014,Bartender,['Lady A'],0.0209,0.63,0.937,0.331,0.0339,0
2014,Take Flight,['Lindsey Stirling'],0.00674,0.436,0.9,0.225,0.0577,0
2014,50 Mentadas,['Ariel Camacho y Los Plebes Del Rancho'],0.711,0.658,0.525,0.08,0.0376,0
2014,The Wheel,['SOHN'],0.304,0.669,0.431,0.0829,0.0498,0
2014,Sunday Morning,['Jelly Roll'],0.078,0.527,0.657,0.242,0.112,0
2014,Descansa Mi Amor,['El Komander'],0.567,0.438,0.393,0.13,0.0318,0
2014,Goodbye Weekend,['Mac DeMarco'],0.174,0.559,0.793,0.329,0.0346,0
2014,One Day (Vandaag) - Radio Edit,['Bakermat'],0.716,0.656,0.594,0.376,0.0307,0
2014,Shepherd of My Soul,['Rivers & Robots'],0.306,0.44,0.644,0.0968,0.0377,0
2014,Bounce,"['Rittz', 'Twista']",0.078,0.827,0.725,0.182,0.0999,0
2014,I Love You Too Much,"['Gustavo Santaolalla', 'Diego Luna']",0.854,0.403,0.255,0.198,0.0428,0
2014,聖者たち,['People In The Box'],0.000867,0.539,0.762,0.133,0.0288,0
2014,Adhd,['Truslow'],0.285,0.64,0.849,0.0768,0.0526,0
2014,Life,['The Walters'],0.575,0.513,0.379,0.0895,0.034,0
2014,Cold,['Novo Amor'],0.791,0.411,0.304,0.0896,0.0345,0
2014,Beyond the Veil,['Lindsey Stirling'],0.00382,0.38,0.904,0.0485,0.0452,0
2014,Guns And Roses,['Lana Del Rey'],0.3,0.533,0.666,0.115,0.0448,0
2014,Feels Like Forever,['Of Mice & Men'],0.0000353,0.482,0.716,0.0649,0.0392,0
2014,Had To Hear,['Real Estate'],0.135,0.556,0.765,0.149,0.0319,0
2014,Steady,['Giant Panda Guerilla Dub Squad'],0.0952,0.618,0.628,0.157,0.0864,0
2014,Maybe,"['Teyana Taylor', 'Pusha T', 'Yo Gotti']",0.647,0.478,0.505,0.161,0.298,0
2014,Forget the Lies,['Quietdrive'],0.0242,0.484,0.64,0.235,0.0283,0
2014,Never Back Down,['Nine Lashes'],0.0000923,0.455,0.861,0.0711,0.0397,0
2014,He'e Roa,['Kolohe Kai'],0.311,0.836,0.544,0.0967,0.0532,0
2014,This Is the End,['The Ghost of Paul Revere'],0.405,0.563,0.432,0.0581,0.0294,0
2014,More Love,['Rebelution'],0.236,0.79,0.493,0.29,0.0567,0
2014,Looped,['Kiasmos'],0.023,0.804,0.406,0.106,0.0472,0
2014,可惜沒如果,['JJ Lin'],0.617,0.486,0.424,0.116,0.0262,0
2014,Out Of My Limit,['5 Seconds of Summer'],0.000559,0.562,0.895,0.102,0.11,0
2014,Every Breaking Wave,['U2'],0.00991,0.672,0.441,0.109,0.0268,0
2014,Riot,['Rascal Flatts'],0.495,0.489,0.683,0.069,0.0283,0
2014,If We're Honest,['Francesca Battistelli'],0.632,0.597,0.363,0.134,0.0258,0
2014,Pug Life - Instrumental,"['Beatslingers', 'Chad Bogus']",0.0771,0.758,0.902,0.367,0.056,0
2014,Luh You,['Anderson .Paak'],0.0954,0.697,0.719,0.0819,0.353,0
2014,World On Fire,"['Slash', 'Myles Kennedy And The Conspirators']",0.0000481,0.434,0.977,0.372,0.0832,0
2014,Wasted Time,['Vance Joy'],0.408,0.602,0.603,0.157,0.0328,0
2014,Blank Space,['I Prevail'],0.00302,0.437,0.863,0.144,0.0941,0
2014,Old No. 7,"['Jez Dior', 'G-Eazy']",0.0000829,0.561,0.597,0.107,0.0464,0
2014,El Niño De Oro,['Grupo Laberinto'],0.264,0.766,0.476,0.0427,0.0483,0
2014,BTSTU (Edit),['Jai Paul'],0.786,0.658,0.381,0.426,0.438,0
2014,My Dead Gay Son,"['Anthony Crivello', 'Daniel Cooney']",0.677,0.671,0.628,0.321,0.239,0
2014,Hollow Man,['C-Mob'],0.109,0.843,0.848,0.0714,0.24,0
2014,Yebisu - Yung Bae Edit,"['Yung Bae', 'Macross 82-99']",0.0111,0.5,0.951,0.0589,0.218,0
2014,Take Me Home Tonight,['Eddie Money'],0.102,0.593,0.856,0.106,0.0398,0
2014,Bullyar,['Cartel De Santa'],0.133,0.772,0.776,0.0503,0.224,0
2014,GCN Mushroom Bridge,['The Greatest Bits'],0.0139,0.47,0.902,0.259,0.0303,0
2014,Beam Me Up - Radio Edit,['CAZZETTE'],0.00876,0.568,0.867,0.0779,0.0458,0
2014,Fly,['San Holo'],0.0121,0.676,0.716,0.124,0.0425,0
2014,Good Fight,['Unspoken'],0.0043,0.499,0.881,0.0613,0.0602,0
2014,A Man Who Was Gonna Die Young,['Eric Church'],0.951,0.511,0.0971,0.106,0.0442,0
2014,Pacifier,['Catfish and the Bottlemen'],0.000491,0.459,0.883,0.118,0.0476,0
2014,Real American,['Rick Derringer'],0.084,0.62,0.858,0.691,0.0433,0
2014,Back To The Shack,['Weezer'],0.00686,0.441,0.69,0.0375,0.044,0
2014,The Heart,['NEEDTOBREATHE'],0.0199,0.555,0.86,0.327,0.0243,0
2014,Coalescence,['Chris Christodoulou'],0.0256,0.571,0.574,0.513,0.0326,0
2014,Boy Oh Boy,"['Diplo', 'Good Times Ahead']",0.00224,0.539,0.954,0.0623,0.12,0
2014,3AM,['AJR'],0.715,0.515,0.428,0.107,0.0736,0
2014,For The Dancing And The Dreaming,"['Gerard Butler', 'Craig Ferguson', 'Mary Jane Wells']",0.471,0.294,0.0682,0.0645,0.131,0
2014,1965,['Danny Boone'],0.0381,0.544,0.833,0.272,0.0396,0
2014,Bartender (feat. Akon),"['T-Pain', 'Akon']",0.0663,0.828,0.392,0.162,0.0742,0
2014,Doctor,['Truslow'],0.0456,0.619,0.799,0.183,0.0416,0
2014,Animals,['Maroon 5'],0.000185,0.279,0.742,0.593,0.0898,0
2014,Deck the Halls,['Mannheim Steamroller'],0.0258,0.473,0.785,0.117,0.0275,0
2014,"Suite Bergamasque, L. 75: III. Clair de lune","['Claude Debussy', 'Khatia Buniatishvili']",0.993,0.278,0.00448,0.0579,0.0528,0
2014,LA MUERTE DE MANUELON,"['Mario ""El Cachorro"" Delgado']",0.708,0.687,0.882,0.364,0.0665,0
2014,R.I.P. Kevin Miller,['Isaiah Rashad'],0.227,0.703,0.835,0.135,0.27,0
2014,Deceivers,['I Prevail'],0.00317,0.223,0.958,0.275,0.193,0
2014,The Itsy Bitsy Spider,['Nursery Rhymes'],0.857,0.717,0.396,0.103,0.0318,0
2014,"Rainbow in the Dark (feat. Jason Christopher, Christian Martucci, Roy Mayorga, Satchel)","['Corey Taylor', 'Jason Christopher', 'Christian Martucci', 'Roy Mayorga', 'Satchell']",0.000966,0.53,0.975,0.188,0.0786,0
2014,Die,"['Jeff Williams', 'Casey Lee Williams']",0.0000877,0.484,0.911,0.133,0.114,0
2014,I Can't Stop Drinking About You,['Bebe Rexha'],0.0444,0.502,0.837,0.101,0.0448,0
2014,Dogwood,['Whiskey Myers'],0.00918,0.34,0.832,0.353,0.036,0
2014,She Won't Be Lonely Long,['Clay Walker'],0.00643,0.635,0.758,0.229,0.0243,0
2014,Trainwreck 1979 - Moulder Mix with in/out fades,['Death From Above 1979'],0.000021,0.522,0.934,0.253,0.0617,0
2014,Backwoods,['Kill Bill: The Rapper'],0.211,0.426,0.87,0.105,0.442,0
2014,On That Day,['Ásgeir'],0.91,0.603,0.194,0.115,0.0282,0
2014,"I'm Free (Heaven Helps the Man) - From ""Footloose"" Soundtrack",['Kenny Loggins'],0.0901,0.585,0.807,0.27,0.039,0
2014,An Ocean In Between The Waves,['The War On Drugs'],0.0117,0.463,0.827,0.504,0.0307,0
2014,My Heart I Surrender,['I Prevail'],0.608,0.503,0.513,0.0845,0.0277,0
2014,How Sweet the Sound,['Citizen Way'],0.115,0.451,0.669,0.105,0.0288,0
2014,Hard to Do,['K. Michelle'],0.0595,0.566,0.425,0.127,0.193,0
2014,Tus Besos,['Juan Luis Guerra 4.40'],0.752,0.71,0.772,0.242,0.0791,0
2014,Get Up,['All Good Things'],0.000449,0.391,0.784,0.154,0.0415,0
2014,Nothing's Over,['Three Legged Fox'],0.178,0.718,0.646,0.111,0.0411,0
2014,I Won't Let You Down,['OK Go'],0.0257,0.755,0.915,0.0351,0.105,0
2014,Black Mambo,['Glass Animals'],0.298,0.675,0.41,0.133,0.0444,0
2014,Always This Late,['ODESZA'],0.0141,0.542,0.585,0.0929,0.0474,0
2014,El Destino (with Juan Gabriel),"['Rocío Dúrcal', 'Juan Gabriel']",0.41,0.632,0.386,0.203,0.0235,0
2014,Dr. Greenthumb,['Cypress Hill'],0.0467,0.804,0.549,0.0751,0.286,0
2014,Turn up the Speakers - Radio Edit,"['Afrojack', 'Martin Garrix']",0.0989,0.694,0.9,0.473,0.0456,0
2014,Years Of War,"['Porter Robinson', 'Breanne Düren', 'Sean Caskey']",0.00574,0.517,0.74,0.109,0.0341,0
2014,Menea Tu Chapa,['Wilo D New'],0.0798,0.873,0.924,0.0393,0.0539,0
2014,All The Way,['Timeflies'],0.018,0.56,0.856,0.0404,0.0728,0
2014,Man in the Sixties,['Balue'],0.00408,0.394,0.842,0.268,0.0363,0
2014,Outro: Propose,['BTS'],0.467,0.398,0.847,0.205,0.159,0
2014,Abba,['Jonathan David Helser'],0.906,0.296,0.185,0.0981,0.0352,0
2014,Some (feat.Geeks Lil Boi),['SOYOU & Junggigo'],0.446,0.738,0.676,0.253,0.0507,0
2014,Decidiste Dejarme,['Camila'],0.0132,0.599,0.752,0.242,0.0327,0
2014,In Your Arms,['Sunbeam Sound Machine'],0.0295,0.332,0.786,0.418,0.0334,0
2014,Say Fuck It,['Buckcherry'],0.000919,0.545,0.836,0.13,0.0476,0
2014,Flannel,['The Cardboard Swords'],0.455,0.585,0.443,0.144,0.187,0
2014,Sleepless - Radio Edit,"['CAZZETTE', 'The High']",0.143,0.723,0.602,0.299,0.0451,0
2014,Dress,['Sylvan Esso'],0.857,0.672,0.578,0.105,0.229,0
2014,Born Slippy (Nuxx),['Underworld'],0.00106,0.576,0.953,0.474,0.0362,0
2014,La La Latch,['Pentatonix'],0.0332,0.694,0.512,0.152,0.0451,0
2014,Autumn Leaves,['Leslie Odom Jr.'],0.8,0.456,0.547,0.0926,0.0292,0
2014,Until We Get There,['Lucius'],0.047,0.522,0.74,0.121,0.0483,0
2014,Life Goes on (feat. GRiZ),"['Manic Focus', 'GRiZ']",0.0302,0.682,0.591,0.0939,0.0388,0
2014,Para Qué Tantos Besos,['Noel Torres'],0.334,0.522,0.496,0.304,0.0342,0
2014,Catalina Fight Song,['Joyce Manor'],0.00385,0.453,0.964,0.103,0.0968,0
2014,Nuclear,['Mike Oldfield'],0.0345,0.402,0.525,0.134,0.0301,0
2014,Georgia on My Mind,['Ray Charles'],0.752,0.304,0.289,0.756,0.0432,0
2014,Rain: Evening Sleep,['Nature Sounds'],0.00312,0.0642,0.308,0.604,0.194,0
2014,HER,['Block B'],0.0453,0.648,0.897,0.114,0.193,0
2014,Iine!Pt.2 - Ano Bashode -,['BTS'],0.478,0.684,0.717,0.367,0.151,0
2014,Waluigi Pinball & Wario Stadium,['The Greatest Bits'],0.0000058,0.444,0.965,0.0702,0.0327,0
2014,Jesus I Come,['Elevation Worship'],0.113,0.436,0.636,0.647,0.0409,0
2014,Say You're Just a Friend (feat. Flo Rida),"['Austin Mahone', 'Flo Rida']",0.00222,0.738,0.743,0.134,0.0574,0
2014,Firelight,['Young the Giant'],0.92,0.3,0.284,0.1,0.0307,0
2014,Miss That Girl,['Jason Aldean'],0.314,0.585,0.658,0.132,0.0248,0
2014,You Have My Surrender (Live),['Lauren Daigle'],0.273,0.481,0.533,0.16,0.0344,0
2014,From Nowhere,['Dan Croll'],0.0316,0.628,0.883,0.0622,0.14,0
2014,Apple Bottom Jeans,['Kevin Turk'],0.253,0.921,0.693,0.0909,0.134,0
2014,The Feast and The Famine,['Foo Fighters'],0.0000558,0.332,0.906,0.129,0.105,0
2014,More Of You,['Colton Dixon'],0.00152,0.423,0.875,0.0879,0.0361,0
2014,Best Day Of My Life - Gazzo Remix,['American Authors'],0.0117,0.632,0.964,0.225,0.0819,0
2014,Recuérdame,['Pablo Alborán'],0.0998,0.512,0.455,0.151,0.0332,0
2014,Seaweed,['Hockey Dad'],0.602,0.602,0.854,0.106,0.0416,0
2014,Alan Turing's Legacy,"['Alexandre Desplat', 'London Symphony Orchestra']",0.803,0.242,0.371,0.0938,0.0333,0
2014,Work Song,['Hozier'],0.74,0.484,0.381,0.111,0.0625,0
2014,Alright,['Jordan Rakei'],0.671,0.509,0.288,0.157,0.0424,0
2014,Winter,['Yabadum'],0.49,0.426,0.713,0.082,0.0937,0
2014,"Suite in B-Flat Major, HWV 434: IV. Menuet","['George Frideric Handel', 'Khatia Buniatishvili']",0.994,0.406,0.00645,0.0895,0.0453,0
2014,Everybody Do The Flop,['LilDeuceDeuce'],0.16,0.692,0.959,0.304,0.0601,0
2014,Again,['Kevin Gates'],0.0371,0.768,0.66,0.102,0.251,0
2014,10 Lovers,['The Black Keys'],0.0434,0.606,0.638,0.0887,0.0339,0
2014,Una Mala Elección,['Calibre 50'],0.502,0.792,0.906,0.3,0.0798,0
2014,The Infamous Bill,['Khruangbin'],0.0129,0.661,0.837,0.289,0.0369,0
2014,Roller Coaster,['Luke Bryan'],0.027,0.601,0.793,0.163,0.0356,0
2014,Goddess,['BANKS'],0.0577,0.526,0.371,0.112,0.0369,0
2014,One in a Lifetime Girl,['Micky & The Motorcars'],0.0173,0.528,0.728,0.403,0.0264,0
2014,Apartment,['Modern Baseball'],0.00193,0.508,0.875,0.0848,0.145,0
2014,Rude (Acoustic),['MAGIC!'],0.358,0.736,0.847,0.101,0.0756,0
2014,Shoot Me Down (feat. Anthony Stewart),"['G-Eazy', 'Anthony Stewart']",0.155,0.656,0.741,0.123,0.265,0
2014,Skin Tight,['Niykee Heaton'],0.108,0.705,0.728,0.0959,0.05,0
2014,Amnesia,['Gavin Mikhail'],0.88,0.396,0.398,0.203,0.0412,0
2014,Dios Hablame,['Barak'],0.856,0.431,0.232,0.892,0.0371,0
2014,Straight Up,['Me First and the Gimme Gimmes'],0.000665,0.511,0.899,0.0573,0.0686,0
2014,Perdón,['Camila'],0.196,0.291,0.54,0.0732,0.0311,0
2014,Ikaw,['Yeng Constantino'],0.575,0.654,0.336,0.0784,0.0307,0
2015,Banned from TV,['Lil Uzi Vert'],0.109,0.69,0.565,0.274,0.0854,0
2015,"Canon in D Major, P.37","['Johann Pachelbel', 'Music Lab Collective', 'Valentina Lisitsa']",0.988,0.407,0.122,0.113,0.0427,0
2015,Swamp Thing,['Pegboard Nerds'],0.00215,0.558,0.99,0.645,0.196,0
2015,The Vengeful One,['Disturbed'],0.000213,0.238,0.967,0.26,0.136,0
2015,Sober,['Selena Gomez'],0.171,0.573,0.741,0.104,0.0788,0
2015,Grey Cloud Lullaby,['Slow Meadow'],0.945,0.165,0.165,0.0969,0.036,0
2015,Crushed,['Parkway Drive'],0.00228,0.404,0.964,0.0888,0.115,0
2015,Of All Things (feat. Too $hort),"['G-Eazy', 'Too $hort']",0.213,0.74,0.483,0.197,0.331,0
2015,Pistearé,['Banda Los Recoditos'],0.509,0.838,0.682,0.368,0.0682,0
2015,Alive,['Wage War'],0.0000375,0.533,0.989,0.0618,0.0811,0
2015,Alone (feat. Tru),"['Hollyn', 'TRU']",0.427,0.607,0.681,0.0546,0.056,0
2015,Holdin' My Own,['Eric Church'],0.259,0.932,0.352,0.115,0.0606,0
2015,Bass Ackwards,"['Tech N9ne', 'Lil Wayne', 'Yo Gotti', 'Big Scoob']",0.0105,0.627,0.582,0.42,0.188,0
2015,Love Me Like You Do,['Brooklyn Duo'],0.966,0.304,0.275,0.119,0.0301,0
2015,Run Run!,['Jorge Aguilar II'],0.0963,0.426,0.8,0.14,0.346,0
2015,Undertale,['Toby Fox'],0.0385,0.554,0.409,0.152,0.0242,0
2015,Personality (feat. T Pain),"['Lil Dicky', 'T-Pain']",0.227,0.768,0.709,0.504,0.196,0
2015,Oulala,['Vundabar'],0.118,0.397,0.656,0.144,0.0429,0
2015,No Chill (feat. Mr T Lexify),"['Josh A', 'Mr T Lexify']",0.048,0.56,0.695,0.088,0.0342,0
2015,New Scream,['Turnover'],0.199,0.532,0.745,0.109,0.0251,0
2015,No Make Up,['Zion.T'],0.411,0.758,0.402,0.217,0.0459,0
2015,Kaancepts 2,['K.A.A.N.'],0.566,0.648,0.89,0.341,0.215,0
2015,Twistin' & Groovin',['Leon Bridges'],0.374,0.684,0.524,0.122,0.0332,0
2015,Delilah,['Florence + The Machine'],0.096,0.426,0.87,0.112,0.0621,0
2015,Catch Me (feat. Naaz),"['Yellow Claw', 'Flux Pavilion', 'Naaz']",0.0362,0.56,0.916,0.102,0.0661,0
2015,Sosa Chamberlain,['Chief Keef'],0.196,0.727,0.514,0.119,0.275,0
2015,니가 하면 If You Do,['GOT7'],0.0557,0.692,0.886,0.217,0.0766,0
2015,Never Come Back Again,['Austin Plaine'],0.19,0.594,0.695,0.119,0.0259,0
2015,SUBURBIA,['Troye Sivan'],0.019,0.491,0.622,0.107,0.104,0
2015,Long Way Down,['Robert DeLong'],0.0689,0.538,0.787,0.0805,0.0655,0
2015,What You Need,['Bring Me The Horizon'],0.0000137,0.511,0.952,0.135,0.0754,0
2015,Running Out,"['Matoma', 'Astrid S']",0.0856,0.601,0.682,0.132,0.0338,0
2015,Pool Mashup: Just The Way You Are/Just A Dream,['The Barden Bellas'],0.916,0.552,0.301,0.0712,0.033,0
2015,Judith,['Jacob David'],0.99,0.421,0.102,0.0868,0.0361,0
2015,A Cappella,['Daniel Caesar'],0.862,0.191,0.314,0.171,0.0347,0
2015,Dunes,['Alabama Shakes'],0.68,0.381,0.599,0.136,0.0417,0
2015,Calm Piano Music for Sleeping Baby,['Baby Lullaby Academy'],0.944,0.292,0.00167,0.119,0.0448,0
2015,Ferrari,['The Neighbourhood'],0.00235,0.442,0.652,0.5,0.0405,0
2015,Favorite Record,['Fall Out Boy'],0.00607,0.66,0.944,0.823,0.0522,0
2015,Take Me To Texas,['George Strait'],0.0955,0.447,0.722,0.338,0.0367,0
2015,Caligula,['Ghostemane'],0.578,0.86,0.524,0.0993,0.0729,0
2015,Shut Up and Dance - Live Acoustic - 2015,['WALK THE MOON'],0.151,0.82,0.615,0.204,0.0466,0
2015,everything is going to hell,['Teen Suicide'],0.977,0.414,0.289,0.138,0.028,0
2015,Lo Busqué,"['Leonardo Aguilar', 'Ángela Aguilar', 'Majo Aguilar']",0.794,0.631,0.393,0.358,0.0265,0
2015,Push Off,['The Palms'],0.661,0.61,0.519,0.109,0.0387,0
2015,All Your Fault,"['Big Sean', 'Kanye West']",0.308,0.815,0.738,0.275,0.214,0
2015,Dime Store Cowgirl,['Kacey Musgraves'],0.141,0.644,0.643,0.101,0.0275,0
2015,Take It All,['Pop Evil'],0.000909,0.624,0.897,0.0834,0.0453,0
2015,"Constant White Noise: Relaxing Cascade, Distant Rivers for Infants and Toddlers",['Natural White Noise Relaxation'],0.927,0.197,0.995,0.817,0.0613,0
2015,Take My Head,['Turnover'],0.221,0.316,0.859,0.102,0.0358,0
2015,Canon in D,['Baby Lullaby Academy'],0.99,0.517,0.00382,0.0856,0.0454,0
2015,Sun Go Down,['Fat Night'],0.404,0.792,0.657,0.31,0.0281,0
2015,His Daughter,['Molly Kate Kestner'],0.874,0.465,0.153,0.117,0.0708,0
2015,Leave a Trace,['CHVRCHES'],0.0181,0.417,0.697,0.141,0.116,0
2015,Alone,['Petit Biscuit'],0.595,0.772,0.745,0.117,0.0405,0
2015,Crazy Beautiful Sexy,['Old Dominion'],0.328,0.73,0.826,0.0725,0.0371,0
2015,Safe House,['Lil Uzi Vert'],0.155,0.485,0.662,0.119,0.243,0
2015,Circadian Rhythm (Last Dance),['Silversun Pickups'],0.0667,0.693,0.586,0.362,0.0324,0
2015,I'm To Blame,['Kip Moore'],0.319,0.688,0.874,0.0792,0.042,0
2015,Calm Music for Baby with Relaxing Sounds of Ocean Waves,['Baby Lullaby Academy'],0.976,0.394,0.038,0.0821,0.0561,0
2015,Nekozilla,['Different Heaven'],0.000387,0.745,0.905,0.0699,0.0473,0
2015,Bury Your Pain,['Like Moths To Flames'],0.00379,0.524,0.997,0.241,0.107,0
2015,Open Your Eyes,['Disturbed'],0.000145,0.579,0.973,0.226,0.09,0
2015,Goodbye Baby,['The Walters'],0.664,0.747,0.422,0.392,0.0294,0
2015,Stitches,['Shawn Mendes'],0.0153,0.594,0.754,0.0486,0.11,0
2015,Krusty Krab Spongebob Trap Remix Vine Theme,['William Jacobs'],0.818,0.707,0.272,0.362,0.494,0
2015,Repentless,['Slayer'],0.0000365,0.4,0.994,0.145,0.0625,0
2015,Rock a Bye Baby with Relaxing Ocean Waves for Baby Sleep,['Baby Lullaby Academy'],0.977,0.282,0.446,0.138,0.0827,0
2015,Even So Come - Radio Version/Live,"['Passion', 'Kristian Stanfill']",0.0919,0.301,0.762,0.0822,0.0402,0
2015,Tilted,['Christine and the Queens'],0.283,0.872,0.361,0.108,0.0609,0
2015,You're On (feat. Kyan),"['Madeon', 'Kyan']",0.0227,0.49,0.914,0.793,0.167,0
2015,Michael in the Bathroom,['George Salazar'],0.82,0.574,0.372,0.115,0.0616,0
2015,90210,['blackbear'],0.16,0.82,0.43,0.11,0.0356,0
2015,Ballin,['Lil Uzi Vert'],0.188,0.603,0.77,0.112,0.0605,0
2015,Release,['Imagine Dragons'],0.86,0.379,0.396,0.118,0.0292,0
2015,Memento Mori,['Crywank'],0.929,0.434,0.52,0.123,0.0586,0
2015,Daisy Mae,['Leon Bridges'],0.64,0.478,0.403,0.0943,0.0302,0
2015,The Humming,['Enya'],0.876,0.569,0.282,0.0997,0.0274,0
2015,My Mistake (feat. Trippz Michaud),"['Witt Lowry', 'Trippz Michaud']",0.394,0.741,0.785,0.109,0.122,0
2015,Little Rowboat,['Daniel Caesar'],0.774,0.596,0.191,0.0622,0.0326,0
2015,Seasick Dream,['Jack Johnson'],0.955,0.662,0.402,0.257,0.0414,0
2015,Nightmare Parade,['FAKE TYPE.'],0.435,0.801,0.931,0.248,0.056,0
2015,"Dolly, Op.56: 1. Berceuse","['Gabriel Fauré', 'Katia Labèque', 'Marielle Labèque']",0.995,0.37,0.0076,0.0864,0.0384,0
2015,Me & The Rhythm,['Selena Gomez'],0.00315,0.711,0.736,0.0731,0.104,0
2015,Untouchable,"['Tritonal', 'Cash Cash']",0.0664,0.542,0.795,0.313,0.0379,0
2015,4 Walls,['f(x)'],0.212,0.735,0.849,0.0608,0.129,0
2015,Tomorrow Never Comes,['Zac Brown Band'],0.0268,0.628,0.791,0.268,0.031,0
2015,In The Heat Of The Moment,"[""Noel Gallagher's High Flying Birds""]",0.0000109,0.547,0.827,0.409,0.0282,0
2015,Good Good Father - Live,['Casting Crowns'],0.232,0.431,0.42,0.188,0.0361,0
2015,Sister of Pearl,['Baio'],0.0705,0.731,0.646,0.194,0.0443,0
2015,"I'm On Fire - From ""Fifty Shades Of Grey"" Soundtrack",['AWOLNATION'],0.775,0.435,0.384,0.119,0.0289,0
2015,The Festival (feat. Little Dragon),"['Mac Miller', 'Little Dragon']",0.806,0.574,0.489,0.27,0.165,0
2015,Zero,['Chris Brown'],0.0517,0.731,0.818,0.0743,0.0638,0
2015,Battle Against A True Hero,['Toby Fox'],0.00364,0.456,0.955,0.149,0.0394,0
2015,So What,['Three Days Grace'],0.00187,0.514,0.957,0.412,0.0477,0
2015,Esta Noche,['Raulin Rodriguez'],0.422,0.835,0.779,0.091,0.033,0
2015,Walkashame,['Meghan Trainor'],0.0793,0.657,0.721,0.0653,0.0537,0
2015,Easy Rider,['Action Bronson'],0.0339,0.422,0.851,0.152,0.0398,0
2015,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)","['De La Ghetto', 'Yandel', 'Ñengo Flow', 'Daddy Yankee']",0.26,0.714,0.626,0.284,0.423,0
2015,Nightdrive,['VHS Dreams'],0.000119,0.604,0.708,0.0995,0.0388,0
2015,No Quería Engañarte,['Víctor Manuelle'],0.365,0.524,0.782,0.111,0.209,0
2015,Slow Hours,['weird inside'],0.189,0.487,0.398,0.114,0.0568,0
2015,Emotionless,['Red Sun Rising'],0.000661,0.572,0.706,0.113,0.0326,0
2015,Atlas: Touch,['Sleeping At Last'],0.958,0.398,0.0933,0.0893,0.0442,0
2015,Religion,['Lana Del Rey'],0.813,0.416,0.459,0.102,0.0366,0
2015,Three Year Old,['Eric Church'],0.735,0.725,0.321,0.0987,0.055,0
2015,Julep,['Punch Brothers'],0.897,0.675,0.219,0.0979,0.0311,0
2015,Playing With Fire - Pop Version,"['Thomas Rhett', 'Jordin Sparks']",0.0933,0.523,0.762,0.306,0.0328,0
2015,Roman Holiday,['Halsey'],0.0322,0.431,0.836,0.105,0.0395,0
2015,American Oxygen,['Rihanna'],0.0497,0.391,0.745,0.329,0.0884,0
2015,The Hills - Remix,"['The Weeknd', 'Nicki Minaj']",0.118,0.399,0.598,0.121,0.133,0
2015,Friday Night,"['SEGA SOUND TEAM', '稲毛 謙介(TEMPEST STUDIO)', '荒井 善博']",0.00181,0.588,0.978,0.363,0.0311,0
2015,That's It,['Chief Keef'],0.0393,0.671,0.616,0.286,0.0349,0
2015,Broken Home,['5 Seconds of Summer'],0.128,0.585,0.631,0.105,0.0264,0
2015,Zionsville,['Khruangbin'],0.453,0.576,0.385,0.127,0.0306,0
2015,Don't,['Bryson Tiller'],0.242,0.743,0.331,0.0938,0.262,0
2015,Where Yo Money at? (feat. Pacman),"['Nipsey Hussle', 'Pac-Man']",0.158,0.787,0.588,0.112,0.343,0
2015,Bad Habits,['FIDLAR'],0.376,0.224,0.958,0.0853,0.287,0
2015,O God Forgive Us,"['for KING & COUNTRY', 'KB']",0.587,0.464,0.225,0.116,0.0403,0
2015,Tulane,['$uicideBoy$'],0.0746,0.771,0.731,0.37,0.137,0
2015,So I Could Find My Way,['Enya'],0.929,0.14,0.311,0.109,0.0417,0
